orig_symbol	logFC	logCPM	F	PValue	FDR
Gm31887	-14.546637435715278	9.38344540159357	24720.90514060629	0	0
Vmn1r207-ps	-14.546637435715278	9.383672488450193	24736.840314209294	0	0
Gm48161	-14.546637435715278	9.38352343204402	24726.379894477705	0	0
Spata31d1d	-14.546637435715278	9.38339501536927	24717.370455576656	0	0
Gm3629	-14.546637435715278	9.383477982378995	24723.190954631253	0	0
Gm31804	-14.546637435715278	9.383761807788568	24743.10982619904	0	0
Synb	-14.546637435715278	9.383647062846496	24735.055805145217	0	0
Gm27177	-14.546637435715278	9.383408288438753	24718.301545733277	0	0
4930404K13Rik	-14.546637435715278	9.383439523063702	24720.492730191985	0	0
C6	-14.546637435715278	9.383834528673868	24748.214872438748	0	0
Gm49733	-14.546637435715278	9.383281316127176	24709.395818797548	0	0
4930570E03Rik	-14.546637435715278	9.38350219394259	24724.889702040393	0	0
1700025K24Rik	-14.546637435715278	9.383580339499394	24730.37317690325	0	0
Gm50076	-14.546637435715278	9.383461557397533	24722.03858469481	0	0
Gm50284	-14.546637435715278	9.383444173234833	24720.818964201502	0	0
Cldn2	-14.546637435715278	9.383533211490699	24727.066100892665	0	0
CT868723.1	-14.546637435715278	9.38358121550075	24730.4346507135	0	0
Gm13373	-14.544375677794898	9.383194484182532	24689.80658660925	0	0
Ankrd33	-14.544346112648581	9.383518173483175	24712.445056494525	0	0
Cdc25c	-14.544253479660656	9.383202549047683	24690.152417713216	0	0
1700057G04Rik	-14.544241246877492	9.383203407187443	24690.190417727918	0	0
Aire	-14.544241246877492	9.383203407187443	24690.190417727918	0	0
Gm11754	-14.544168427188444	9.383208726061536	24690.430507524026	0	0
Scgb2a2	-14.544148929456622	9.383210214515746	24690.49901619551	0	0
AI463170	-14.544141437992295	9.383210793990258	24690.525834709064	0	0
2210418O10Rik	-14.544117801030055	9.383212650606744	24690.612299208973	0	0
Gm41639	-14.544117801030055	9.383212650606744	24690.612299208973	0	0
Vmn2r58	-14.544089419863024	9.383214938282965	24690.719928292554	0	0
Gm8378	-14.544055253222275	9.383217780591858	24690.855241953894	0	0
2200002D01Rik	-14.54405519896029	9.383217785185067	24690.855461995954	0	0
Chad	-14.54405519896029	9.383217785185067	24690.855461995954	0	0
Gm12600	-14.544054660023377	9.383217830819287	24690.857648382465	0	0
Gm49054	-14.544044230230204	9.383218718950044	24690.90028442901	0	0
Pla2g2f	-14.544023755434402	9.383575978723119	24715.90809174163	0	0
D030034A15Rik	-14.544023755434402	9.38322049051498	24690.985803168427	0	0
Gm11444	-14.544023653291829	9.383220499447523	24690.98623593271	0	0
Sp5	-14.544014083855563	9.383221340548822	24691.027054654136	0	0
Cyp4f39	-14.543987290914224	9.383223740974227	24691.144281850342	0	0
Olfr657	-14.543982483837151	9.383224178893656	24691.16578245835	0	0
Gm15569	-14.543951360434699	9.383227069348601	24691.308547202345	0	0
Gm19554	-14.543930079457587	9.383229102448084	24691.409820712077	0	0
Prr19	-14.543923707365852	9.38322972046325	24691.44074045769	0	0
Gm15622	-14.543923707365852	9.38322972046325	24691.44074045769	0	0
Gm14718	-14.543859018981745	9.383236248471565	24691.77096626431	0	0
Ctrc	-14.543856769514782	9.383236484144593	24691.78300628617	0	0
Gm28086	-14.543843681101166	9.383237867485288	24691.853836145816	0	0
C1s1	-14.543821277877656	9.383240284259665	24691.978212327478	0	0
Defb48	-14.543820136546966	9.383240409071083	24691.984656924407	0	0
Gm48633	-14.543817266800145	9.383240723629907	24692.00090820742	0	0
Gm30676	-14.543809534198417	9.383499600401574	24710.13298639552	0	0
Ptk6	-14.54380668276494	9.383241892933508	24692.06143247467	0	0
Adam25	-14.54380668276494	9.383241892933508	24692.06143247467	0	0
Tekt3	-14.54380668276494	9.383241892933508	24692.06143247467	0	0
Gm48654	-14.543770631766549	9.383245987209875	24692.274723376973	0	0
Gm49024	-14.543766446138568	9.383246474071113	24692.300223277827	0	0
4930573H18Rik	-14.543762300518043	9.383246958701015	24692.325634390472	0	0
Gm48780	-14.54375905440796	9.383247339871193	24692.34564022434	0	0
Gm47059	-14.543757411365727	9.38346058109499	24707.290207150134	0	0
Egr4	-14.543753712747147	9.383247970373274	24692.37876976196	0	0
Gm15841	-14.543752522136087	9.383248111463635	24692.386189660945	0	0
Gm14812	-14.543750729512064	9.383248324278803	24692.3973859145	0	0
Art2b	-14.543738336010653	9.383249808368618	24692.475608818062	0	0
Gm34866	-14.543736762549345	9.38324999839803	24692.485642902626	0	0
Gm11431	-14.543735529770993	9.383250147538662	24692.493520791162	0	0
Anpep	-14.543734425811003	9.38325028128632	24692.500587717015	0	0
Gm31925	-14.543729862433471	9.38325083607832	24692.529923018516	0	0
Nppb	-14.543728850690483	9.3832509595028	24692.53645389325	0	0
Prss37	-14.543728613730883	9.383250988432172	24692.537984904335	0	0
Rgs13	-14.543728400465584	9.383251014476025	24692.539363286105	0	0
Ephx3	-14.543727709018713	9.383251098962218	24692.543835269484	0	0
B430319H21Rik	-14.54372469804772	9.383251467705657	24692.56336264242	0	0
Gm45437	-14.543724043264778	9.383251548076124	24692.567620768787	0	0
Spaca7	-14.543723728197811	9.383251586771754	24692.569671163637	0	0
Tmprss11c	-14.543721781586129	9.383251826183246	24692.582360688426	0	0
Spink6	-14.543721781586129	9.383251826183246	24692.582360688426	0	0
Gm43120	-14.543711651250717	9.383253081459063	24692.648995939464	0	0
Aqp2	-14.543707586584235	9.383253589579864	24692.676017234044	0	0
Gm15945	-14.543705639614144	9.38325383388244	24692.689018740082	0	0
Lyve1	-14.543700169681006	9.38325452342921	24692.725749596706	0	0
Gm3115	-14.543700169681006	9.38325452342921	24692.725749596706	0	0
Csn1s2a	-14.543699906979167	9.383254556664674	24692.727521247623	0	0
Gm26784	-14.54369559819994	9.383255103351004	24692.756679452043	0	0
Olfr814	-14.543693201340094	9.383255408741048	24692.77298131292	0	0
Ptx4	-14.543690981939427	9.383255692342946	24692.788128725493	0	0
Gm32352	-14.54369093144622	9.383255698804351	24692.78847393087	0	0
Trim69	-14.543690779244862	9.38362448030308	24718.644154056237	0	0
Gm13266	-14.54368952241975	9.383430457289894	24705.035458243685	0	0
Gsdma	-14.543687080652067	9.383256192788547	24692.81487805629	0	0
9530052C20Rik	-14.543687074943053	9.383256193522689	24692.814917315693	0	0
A230098N10Rik	-14.543687074943053	9.383256193522689	24692.814917315693	0	0
Clpsl2	-14.543682493362688	9.3832567843962	24692.846532976768	0	0
Mrap	-14.543670253113056	9.38336586612459	24700.465919986305	0	0
Gm13496	-14.543669840186238	9.38325843419787	24692.934993823037	0	0
Sctr	-14.543666648155325	9.383258854614416	24692.957579243805	0	0
Gm8257	-14.543659629668051	9.383259785072402	24693.007626119423	0	0
Fam180a	-14.543656754018585	9.383260168732885	24693.028286552264	0	0
Gm36173	-14.543652801814076	9.383795743859793	24730.5763171097	0	0
Gm13346	-14.543650878384915	9.38326095707599	24693.070783623018	0	0
Gm29538	-14.543649792399878	9.383261103440374	24693.078680154566	0	0
Orm3	-14.543648787798979	9.383261239019342	24693.085996604546	0	0
Klra4	-14.543646501163794	9.383261548277439	24693.1026920344	0	0
1700108F19Rik	-14.543634429983625	9.38326319616753	24693.191804268507	0	0
Gm9889	-14.54362845250132	9.383264021838592	24693.23654750857	0	0
S100a9	-14.543624944965226	9.383264509356025	24693.262995117857	0	0
Gm16579	-14.54362422167531	9.383264610166824	24693.26846672463	0	0
Gm39458	-14.543616922398014	9.383265632919732	24693.324028875777	0	0
8030455M16Rik	-14.54361517795913	9.38326587880766	24693.337400811135	0	0
Gja6	-14.54361517795913	9.38326587880766	24693.337400811135	0	0
Gm31822	-14.543594515007134	9.383268835133117	24693.498582896584	0	0
1700011D18Rik	-14.543593395990568	9.383268997575733	24693.507461055156	0	0
Gm10584	-14.543592256032097	9.383269163309492	24693.516521371464	0	0
Slc45a2	-14.543591784021098	9.383269232007514	24693.520277622716	0	0
Odf1	-14.543587223032333	9.383269898080545	24693.556717394473	0	0
Gm20442	-14.543587223032333	9.383269898080545	24693.556717394473	0	0
Gm20083	-14.543587158182223	9.383269907580589	24693.557237393168	0	0
Dgkeos	-14.543584897739494	9.383270239237875	24693.575395817705	0	0
Mmp8	-14.543583121390716	9.383270500578885	24693.589710778382	0	0
Gm35299	-14.543582728484912	9.383270558468972	24693.59288246934	0	0
Gbp4	-14.543582728484912	9.383270558468972	24693.59288246934	0	0
Lmod3	-14.543582728484912	9.383479523170157	24708.241595858944	0	0
Sox6os	-14.543577199788833	9.383614672909408	24717.706885787	0	0
Gm11915	-14.543572909169079	9.3832720152857	24693.672788734773	0	0
Gm35025	-14.543572358802313	9.383272097515865	24693.677304172612	0	0
Gm36840	-14.543571280670752	9.383272258777971	24693.68616100277	0	0
Gm15906	-14.543570600780235	9.383654794813431	24720.506058739433	0	0
Gm43480	-14.543565355131838	9.383273149339995	24693.735109804737	0	0
4921504E06Rik	-14.543563492242113	9.383273430811297	24693.75059366474	0	0
Cyp26a1	-14.543562777794389	9.38327353895066	24693.75654411989	0	0
Gpha2	-14.543559956311144	9.383538823671005	24712.34821048892	0	0
Cutal	-14.543557921478346	9.383274276821897	24693.797170561094	0	0
Gm42864	-14.543556653272768	9.383274470325864	24693.807831727492	0	0
Gm47587	-14.543556653272768	9.383274470325864	24693.807831727492	0	0
5033403H07Rik	-14.543556272995717	9.383274528414724	24693.811032720623	0	0
Il2ra	-14.543555050927464	9.383274715296672	24693.821332646286	0	0
Gm5602	-14.543549371574452	9.383275587944098	24693.869463929597	0	0
1810046K07Rik	-14.543548761314772	9.383430698277193	24704.740919318163	0	0
Saxo1	-14.543547134670645	9.383275933534959	24693.888541289743	0	0
Ttc30a2	-14.543546859169453	9.383275976172655	24693.890895612996	0	0
Vmn2r21	-14.543546701149356	9.383276000635838	24693.8922464576	0	0
Evx1	-14.54354653429111	9.383372285228647	24700.640700648695	0	0
Hist1h2an	-14.543545852362694	9.383276132128731	24693.89950820767	0	0
Lgsn	-14.543544613389068	9.383276324346934	24693.910125898074	0	0
Gm20735	-14.543544613389068	9.383276324346934	24693.910125898074	0	0
Slc22a18	-14.543544609644819	9.383509012425769	24710.2224813993	0	0
Lcn2	-14.543544025683989	9.383276415640939	24693.91516974815	0	0
4632404M16Rik	-14.543542761510688	9.383276612270075	24693.92603533649	0	0
Gm12493	-14.543540689186711	9.383276935347025	24693.94389466577	0	0
Gm13134	-14.543540451177499	9.38327697251251	24693.94594963477	0	0
Tbx1	-14.543540451177499	9.38327697251251	24693.94594963477	0	0
Gm35041	-14.543540114370504	9.383277025126453	24693.948858963235	0	0
Gm38325	-14.543539697925077	9.383277090215149	24693.952458379725	0	0
Hmx3	-14.543539697925077	9.383277090215149	24693.952458379725	0	0
Gabra6	-14.543539697925077	9.383277090215149	24693.952458379725	0	0
F730311O21Rik	-14.543539448730119	9.383277129181344	24693.954613369122	0	0
Olfr707	-14.543536874015505	9.3832775325783	24693.976929529512	0	0
9230112D13Rik	-14.543536874015505	9.38337009088005	24700.464571448618	0	0
Gm36823	-14.543536696698148	9.383277560413086	24693.97846981389	0	0
Grifin	-14.543536696698148	9.383277560413086	24693.97846981389	0	0
Gm7097	-14.543536358034647	9.383277613594686	24693.981412866633	0	0
Pfn5	-14.543535173740372	9.383277799766695	24693.991717221328	0	0
Gm32688	-14.543532292548534	9.383278253981109	24694.016868108843	0	0
4930445N08Rik	-14.543529503676568	9.383278695389636	24694.04132446896	0	0
Gm11523	-14.543525761316	9.383279290431522	24694.074315492435	0	0
Olfr71	-14.543522803762027	9.383279762907641	24694.10052940564	0	0
Hrct1	-14.543522803762027	9.383279762907641	24694.10052940564	0	0
Gm47939	-14.543521907957729	9.38327990640323	24694.10849401995	0	0
Cyp3a57	-14.543521860135332	9.383644520085777	24719.67304473941	0	0
Fcrl6	-14.543520179476385	9.383280183795177	24694.123894652417	0	0
Gm17308	-14.54351942250742	9.383500099965124	24709.539006625626	0	0
Gm15984	-14.543517512929084	9.383280613060897	24694.147738099888	0	0
Nodal	-14.543513344840203	9.383520070959456	24710.925164350854	0	0
1700125G22Rik	-14.543511558517132	9.383281577481888	24694.201354426143	0	0
Gm13470	-14.54351080912292	9.383281699437546	24694.208139149643	0	0
Sln	-14.54350888115844	9.383282013790257	24694.225632258473	0	0
Ccnb3	-14.543506574504443	9.383282391023	24694.246633644998	0	0
Gm11722	-14.543505589888694	9.383282552426131	24694.25562234669	0	0
Endou	-14.543502179166245	9.383283113285726	24694.28687122755	0	0
1700104B16Rik	-14.543501300723308	9.383283258180226	24694.294947709535	0	0
Gm45307	-14.543499738652756	9.383283516285818	24694.30933820469	0	0
Gulo	-14.543498579425073	9.383283708202102	24694.32004132479	0	0
Rnase1	-14.543498292143894	9.383283755812347	24694.32269692586	0	0
Ptgir	-14.543496757200362	9.383284010526603	24694.336906990957	0	0
Gm30192	-14.54349648938892	9.383284055025747	24694.339389974837	0	0
Clic3	-14.543494677173008	9.383569053497883	24714.316036559216	0	0
1200007C13Rik	-14.543492438956275	9.383284730131859	24694.377076355366	0	0
Prdx6b	-14.543491227274783	9.383284932854723	24694.388398951487	0	0
Areg	-14.543490883854096	9.383284990375829	24694.391612158135	0	0
Hist1h3f	-14.543490820615432	9.383285000971068	24694.392204046733	0	0
Gm10425	-14.543489948147652	9.38328514724618	24694.40037627828	0	0
E030013I19Rik	-14.543489563950462	9.383285211717832	24694.40397869551	0	0
1700024G13Rik	-14.543489451064639	9.383285230667854	24694.40503759971	0	0
5930438M14Rik	-14.543488801813549	9.383285339716902	24694.411131595905	0	0
Fer1l4	-14.54348441742883	9.383286078808023	24694.45245520602	0	0
Foxl2	-14.54348273631046	9.383286363446286	24694.46837940495	0	0
Mrgpra2a	-14.543481817382698	9.383286519327868	24694.47710253	0	0
Gm14271	-14.543481539594556	9.38328656649116	24694.47974210107	0	0
Serpinb12	-14.543480567975656	9.383286731603755	24694.488984052376	0	0
Tnfsf18	-14.543480177656381	9.383286797998492	24694.492700912153	0	0
Gm43567	-14.543479524137272	9.383286909248813	24694.49892949205	0	0
Gm26619	-14.543479042728116	9.383286991268006	24694.50352202646	0	0
Tktl2	-14.543478611430661	9.38328706479828	24694.507639611886	0	0
Gm34278	-14.543477468858551	9.38328725981421	24694.518561925306	0	0
Fthl17a	-14.54347641910806	9.383287439273307	24694.528615136107	0	0
Zfp980	-14.543475135224329	9.383287659131833	24694.540934361197	0	0
Bglap2	-14.54347480605069	9.383287715567441	24694.54409709659	0	0
Ambp	-14.54347480413187	9.383287715896495	24694.544115537883	0	0
Rmrp	-14.543474337768918	9.383287795899326	24694.548599371257	0	0
Dkkl1	-14.543474337768918	9.383287795899326	24694.548599371257	0	0
Gm49431	-14.543472879897747	9.383288046343125	24694.562638407933	0	0
A830029E22Rik	-14.54347275913582	9.383288067112412	24694.56380284642	0	0
4933425D22Rik	-14.543471320450381	9.383288314827356	24694.577693230585	0	0
Mup2	-14.543471078090112	9.383288356608592	24694.58003646411	0	0
Gm45371	-14.543470501908699	9.38328845599776	24694.58561099724	0	0
Gm15756	-14.543468024055212	9.383288884374943	24694.609645041735	0	0
Gm16540	-14.543467753674255	9.383288931213205	24694.61227360845	0	0
4930558J18Rik	-14.543467557080074	9.383288965280995	24694.61418558341	0	0
Lmod2	-14.543467411373456	9.38328899053682	24694.615603055317	0	0
Gm26716	-14.54346550807913	9.383469621872633	24707.273502254528	0	0
Gm49490	-14.543465154375866	9.383338509146444	24698.08090923381	0	0
Cyp1a1	-14.543463628270375	9.38328964816903	24694.652526657697	0	0
Pnp2	-14.543458498900186	9.383290545692926	24694.702963395313	0	0
Gm50164	-14.54345830302161	9.383290580101963	24694.70489803224	0	0
Gm14261	-14.543454045502285	9.383291330465775	24694.747105322454	0	0
Gm29968	-14.543453655382692	9.383291399458825	24694.750987876156	0	0
Gm13994	-14.543452187628269	9.383291659390254	24694.76561804567	0	0
Madcam1	-14.543451485358041	9.383291783958741	24694.77263082607	0	0
Mbl2	-14.543451007043293	9.383291868876402	24694.777411947885	0	0
Gm38414	-14.543442881478388	9.38329332071567	24694.85922308566	0	0
Shbg	-14.543442072061795	9.383293466303876	24694.86743403707	0	0
Slc43a3	-14.543441232640186	9.383561151928845	24713.63248337123	0	0
Krt14	-14.543440370093434	9.383293773008702	24694.884735893604	0	0
1700047G03Rik	-14.543439714085764	9.38329389143379	24694.89141801036	0	0
C130074G19Rik	-14.54343884184909	9.383559877108382	24713.537180640877	0	0
Lif	-14.54343884184909	9.38329404907358	24694.900314113936	0	0
Phospho1	-14.54343878539517	9.383294059283623	24694.90089034965	0	0
Gm30978	-14.543437361574346	9.383294317076222	24694.91544174492	0	0
4931431B13Rik	-14.543434519675712	9.383294833270547	24694.94459080807	0	0
D030046N08Rik	-14.543432479270278	9.383295205245387	24694.965605701567	0	0
Gm2447	-14.543432385958496	9.383295222283845	24694.966568492797	0	0
1700026J12Rik	-14.543432385958496	9.38354157448282	24712.237676866433	0	0
Gm41279	-14.543431940488391	9.383437328098047	24704.926946282023	0	0
Mucl1	-14.543431940488391	9.38329530365837	24694.971166954572	0	0
Gm14866	-14.543431044572934	9.383295467481608	24694.980425761743	0	0
Csta1	-14.54343088412539	9.3832954968437	24694.982085387466	0	0
Olfr212	-14.543430745981352	9.383295522129913	24694.983514673822	0	0
Cyp2f2	-14.54343063798947	9.383295541900669	24694.984632228792	0	0
Nos2	-14.54343063798947	9.383295541900669	24694.984632228792	0	0
4930469B13Rik	-14.543429362686533	9.383692686579085	24722.828609224696	0	0
Gm35769	-14.543426543535281	9.383666553704245	24720.988522029573	0	0
Gm19510	-14.543426543535281	9.383296293879065	24695.027155273256	0	0
Gm31747	-14.543425792100376	9.383296432391663	24695.034991508186	0	0
Gm31583	-14.543421874163709	9.383297157145748	24695.076011970097	0	0
Akr1d1	-14.543421506204028	9.383549471914511	24712.7643954527	0	0
Gm37892	-14.543421296060679	9.383297264450164	24695.082087881234	0	0
Gm29483	-14.543417415398066	9.383297987202349	24695.123029543025	0	0
Gm26519	-14.543416735554128	9.383298114259238	24695.130229999348	0	0
Qrich2	-14.543415883847178	9.383298273621566	24695.139262537195	0	0
Treml2	-14.543415205685385	9.383466747626402	24706.947858610176	0	0
Cytl1	-14.543414330747156	9.383298564754176	24695.1557674316	0	0
Gm34680	-14.54341282147357	9.383298848333071	24695.17184869342	0	0
Gm35853	-14.54341187197938	9.383299027069704	24695.181986860774	0	0
Gkn3	-14.543411551560084	9.383299087445284	24695.185411845418	0	0
Il1f9	-14.543410497362125	9.383299286293322	24695.196693538182	0	0
1700065L07Rik	-14.543407316446707	9.38329988824213	24695.230858721803	0	0
Scgn	-14.543407258071895	9.383299899316283	24695.23148745345	0	0
Banf2os	-14.543400716841283	9.38330114655105	24695.302342195606	0	0
Hspb2	-14.543400086465885	9.383301267411257	24695.309212742926	0	0
B230214G05Rik	-14.543396092019028	9.383302035995891	24695.35292313833	0	0
Foxb1	-14.543395743992999	9.383302103185732	24695.356745834422	0	0
Lox	-14.543395407169147	9.38330216824735	24695.360447680046	0	0
Gm35732	-14.543394919447739	9.38330226251681	24695.365811785447	0	0
Trim10	-14.543394871830477	9.383302271724352	24695.36633573719	0	0
Mfsd7a	-14.543394613006113	9.383302321783955	24695.36918444033	0	0
Gm45054	-14.543394613006113	9.383302321783955	24695.36918444033	0	0
Robo4	-14.54339426363853	9.383302389387492	24695.373031717012	0	0
Gm44275	-14.543392353248851	9.383302759700946	24695.394110395748	0	0
Gm46349	-14.543392323857255	9.383302765406842	24695.394435239716	0	0
Lncbate6	-14.543391675363939	9.383302891367405	24695.401606779844	0	0
Chrne	-14.543391552232393	9.383302915298275	24695.402969375325	0	0
Olfr482	-14.543391468795035	9.383302931517099	24695.403892873415	0	0
Gm33466	-14.543389193660666	9.38330337457629	24695.429126051993	0	0
Olfr1432	-14.543383807885284	9.38330442967628	24695.48925823781	0	0
Gm48387	-14.543383380845103	9.383304513715478	24695.494050318986	0	0
Gm13546	-14.543382545663526	9.383304678236877	24695.50343272713	0	0
She	-14.543381979291675	9.38373086401324	24725.386692782995	0	0
1700113B09Rik	-14.543379519645853	9.383305276131992	24695.537541705533	0	0
Olfr314	-14.543379074174172	9.383305364389946	24695.542578261247	0	0
C230099D08Rik	-14.543375528577371	9.38330606905619	24695.58280544037	0	0
Gm5547	-14.543371640518965	9.383480317935426	24707.78810755809	0	0
Cd300e	-14.543371640518965	9.383306846313808	24695.62720628821	0	0
Dlx6os1	-14.543371317183745	9.383306911166098	24695.630912373195	0	0
Gzmc	-14.543368983015013	9.38330738032019	24695.657729289516	0	0
Ooep	-14.543366440465984	9.383307893330601	24695.687065809703	0	0
Gm41183	-14.543364908742742	9.383308203384706	24695.70480270016	0	0
BC043934	-14.543363914325033	9.38330840507987	24695.716343423424	0	0
Gimap5	-14.54336310732334	9.383308568995995	24695.725723982254	0	0
Procr	-14.5433628829806	9.38353454914507	24711.568031358842	0	0
A630009H07Rik	-14.5433628829806	9.383308614601233	24695.72833410854	0	0
Olfr1034	-14.543361051284398	9.383308987564059	24695.749683797254	0	0
0610012D04Rik	-14.543361051284398	9.383308987564059	24695.749683797254	0	0
Hs3st6	-14.543360273037427	9.383309146356712	24695.758775742164	0	0
Gm11335	-14.543358374257686	9.383309534608042	24695.78101100216	0	0
Gm29823	-14.543355833777403	9.383310055911712	24695.810877912932	0	0
Hist1h4k	-14.543355325333224	9.383310160497963	24695.816871554503	0	0
Tmem95	-14.543355303599382	9.383310164970478	24695.817127877897	0	0
Gm13985	-14.543353241705535	9.38331058998609	24695.841490329167	0	0
Olfr66	-14.543352519662655	9.38331073915159	24695.85004278249	0	0
Gm15884	-14.54335136899221	9.383310977223168	24695.863694939406	0	0
Hist1h2ai	-14.543351083966265	9.383311036262361	24695.867080953834	0	0
Gm35552	-14.543349928497474	9.38331127587836	24695.88082514025	0	0
Gm20139	-14.543349376036797	9.383360516608795	24699.3308131858	0	0
Gm48427	-14.543346858818817	9.383311914617666	24695.91747628142	0	0
Rd3l	-14.543345985028047	9.383312097013212	24695.92794582076	0	0
Gm14424	-14.54334220933378	9.383312888111552	24695.973373426958	0	0
Gm35890	-14.543342028240913	9.383312926176048	24695.97555997357	0	0
4930512M02Rik	-14.543337538418594	9.38331387347799	24696.02999810312	0	0
Gm20394	-14.5433360227931	9.383314194815831	24696.048473854426	0	0
A830021F12Rik	-14.543335406402951	9.383314325726952	24696.056002150366	0	0
Gm47739	-14.543333901349964	9.383314645926493	24696.074419210257	0	0
Hist1h2br	-14.543331871991398	9.383315078913993	24696.099331125562	0	0
Hypm	-14.543330168781543	9.383315443419466	24696.12030965778	0	0
Gm807	-14.543329180438375	9.3833156554001	24696.132512682616	0	0
4930579D07Rik	-14.543327255664748	9.383316069209688	24696.15634027981	0	0
Gm11627	-14.54332722773732	9.383316075223421	24696.156686614817	0	0
Gm48486	-14.543322426680849	9.383317113150824	24696.2164862413	0	0
Slc2a4	-14.543321375734207	9.383457027143946	24706.021858182416	0	0
Rax	-14.543319293995426	9.383317794816447	24696.2557865581	0	0
Sh2d2a	-14.54331725097626	9.383318241268471	24696.28153731906	0	0
Klrb1c	-14.54331725097626	9.383318241268471	24696.28153731906	0	0
Klrc2	-14.54331725097626	9.383318241268471	24696.28153731906	0	0
Gm597	-14.543317220902074	9.383318247851674	24696.28191709612	0	0
5430427N15Rik	-14.543316054927956	9.383318503333754	24696.296657040653	0	0
4930470H14Rik	-14.54331539489504	9.383318648174555	24696.305014866946	0	0
Gm12866	-14.543314592648388	9.383318824435955	24696.315187028904	0	0
Gpr151	-14.543312487807311	9.383816366901183	24731.200782599306	0	0
1700069B07Rik	-14.543311937212447	9.383319409530207	24696.348963056345	0	0
2410004P03Rik	-14.543311207709525	9.383319570718093	24696.358270680517	0	0
4930431F12Rik	-14.54331101821356	9.383319612620184	24696.360690459427	0	0
Dkk1	-14.54330891395177	9.383320078808088	24696.387617257806	0	0
Olfr92	-14.543307868156534	9.383320311104319	24696.401038126332	0	0
Ifi27l2b	-14.54330768368285	9.383320352122212	24696.403408171227	0	0
1700026D11Rik	-14.5433064920925	9.383320617376441	24696.418736527696	0	0
Gm829	-14.543306069028489	9.383320711679128	24696.4241867724	0	0
Gm45474	-14.543305526681213	9.38332083266762	24696.431179893643	0	0
Gm44109	-14.543304684457599	9.383321020769984	24696.44205344712	0	0
AI662270	-14.54330368712371	9.383321243856061	24696.45495127004	0	0
Cd8a	-14.543301860085199	9.383321653495551	24696.478640342375	0	0
4930431L21Rik	-14.543300638287498	9.38332192813183	24696.49452633518	0	0
Guca1a	-14.543300278490136	9.38332200911412	24696.499211270733	0	0
Taar2	-14.543298212915783	9.38332247497211	24696.526167219738	0	0
Gm30270	-14.54329773332901	9.38332258336589	24696.53244053485	0	0
Fendrr	-14.543296372760128	9.383322891349104	24696.550267852737	0	0
Fam243	-14.543294653274543	9.38332328158429	24696.57286200622	0	0
Ccdc33	-14.5432920371626	9.383323877473245	24696.607375625044	0	0
Ankrd65	-14.543289730555022	9.383447841392917	24705.291000581932	0	0
4933404K13Rik	-14.543289581221142	9.383324439270961	24696.63992829116	0	0
Gabre	-14.54328844801783	9.383609131172516	24716.597593985432	0	0
Gm35206	-14.543287742298839	9.383324861450618	24696.664399595847	0	0
4930556I23Rik	-14.543282815721488	9.383325998981496	24696.730372233655	0	0
Hist1h3e	-14.543282815721488	9.383325998981496	24696.730372233655	0	0
Gm13807	-14.543282719646008	9.383326021259487	24696.73166480526	0	0
Hist1h4j	-14.543282131845423	9.383326157637816	24696.73957793283	0	0
Gm43936	-14.543279355192654	9.383326803704875	24696.777075185077	0	0
Gm47020	-14.543279000856788	9.383326886370734	24696.781874270782	0	0
Gm12160	-14.543278671341044	9.383594270778035	24715.52801734633	0	0
Pf4	-14.543278655377284	9.383326967018412	24696.786556459145	0	0
4933406B17Rik	-14.543276854772673	9.383327388114704	24696.81100844166	0	0
Gm48170	-14.543275998561393	9.38332758880521	24696.82266453381	0	0
Kir3dl1	-14.5432747058115	9.383696007213548	24722.65251141674	0	0
4930433B08Rik	-14.543274327443589	9.383327981350032	24696.84546817673	0	0
Gm47013	-14.54327364597397	9.383328141748724	24696.854787799868	0	0
Gm45027	-14.543273166857338	9.383328254631117	24696.8613472046	0	0
Cplx3	-14.54327313898802	9.383328261200122	24696.861728933993	0	0
Gm50026	-14.543272510388158	9.383328409448925	24696.87034422968	0	0
Gm29431	-14.543271969050746	9.383328537245587	24696.877771675103	0	0
Iglc2	-14.543271227274705	9.383328712553348	24696.887961483226	0	0
Tnnt3	-14.54327069063553	9.383328839518946	24696.89534215048	0	0
Csrp3	-14.543270385716633	9.38332891171294	24696.899539160928	0	0
1700017M07Rik	-14.543269923957862	9.383329021112912	24696.905899539564	0	0
Gm15829	-14.543269471601707	9.383329128369223	24696.912135746712	0	0
Xlr4c	-14.543269471601707	9.383329128369223	24696.912135746712	0	0
Gm34667	-14.543269211303064	9.383329190125291	24696.915726637468	0	0
Gm21817	-14.543266581096427	9.383329815694557	24696.952109661073	0	0
Gm17067	-14.543260477624933	9.383613169057037	24716.80182840436	0	0
Gm13632	-14.543259276121578	9.383331568044927	24697.05410723629	0	0
Spata19	-14.543259015673172	9.383331630931455	24697.0577698213	0	0
Plac9a	-14.54325632099161	9.38333228324293	24697.095770122432	0	0
E030037K01Rik	-14.543255629927273	9.383332451022943	24697.105546741754	0	0
Nat3	-14.543255629927273	9.383332451022943	24697.105546741754	0	0
A430088P11Rik	-14.543255527628272	9.3833324758767	24697.10699507261	0	0
Hist1h2ab	-14.54325414445149	9.383332812356173	24697.126605423546	0	0
T	-14.543253756060873	9.383332906983783	24697.132121184677	0	0
9230009I02Rik	-14.543253733378624	9.383332912512067	24697.13244343398	0	0
